Event,ExecTime(ms),VectorSize,WorkGroupSize
Memory Setup Time,2.24781,2048
Kernel Exec Time,0.006176,2048
Total Exec Time,2.73827,2048
Memory Setup Time,2.66704,2048
Kernel Exec Time,0.005888,2048
Total Exec Time,2.57084,2048
Memory Setup Time,2.50432,2048
Kernel Exec Time,0.005793,2048
Total Exec Time,2.62249,2048
Memory Setup Time,2.55706,2048
Kernel Exec Time,0.005983,2048
Total Exec Time,2.46312,2048
Memory Setup Time,2.39738,2048
Kernel Exec Time,0.005121,2048
Total Exec Time,2.85496,2048
Memory Setup Time,2.70431,2048
Kernel Exec Time,0.012287,2048
Total Exec Time,3.24217,4096
Memory Setup Time,3.1756,4096
Kernel Exec Time,0.005951,4096
Total Exec Time,3.08078,4096
Memory Setup Time,2.91581,4096
Kernel Exec Time,0.01264,4096
Total Exec Time,2.74067,4096
Memory Setup Time,2.6753,4096
Kernel Exec Time,0.006144,4096
Total Exec Time,2.92049,4096
Memory Setup Time,2.76879,4096
Kernel Exec Time,0.012897,4096
Total Exec Time,2.99409,4096
Memory Setup Time,2.85092,4096
Kernel Exec Time,0.005793,4096
Total Exec Time,2.82293,4096
Memory Setup Time,2.75617,4096
Kernel Exec Time,0.005951,4096
Total Exec Time,2.49014,4096
Memory Setup Time,2.42201,4096
Kernel Exec Time,0.006143,4096
Total Exec Time,2.62182,4096
Memory Setup Time,2.55677,4096
Kernel Exec Time,0.006113,4096
Total Exec Time,2.56663,4096
Memory Setup Time,2.50007,4096
Kernel Exec Time,0.006144,4096
Total Exec Time,3.15966,4096
Memory Setup Time,3.09217,4096
Kernel Exec Time,0.005024,4096
Total Exec Time,2.5922,4096
Memory Setup Time,2.52738,4096
Kernel Exec Time,0.005664,4096
Total Exec Time,2.69852,4096
Memory Setup Time,2.6332,4096
Kernel Exec Time,0.006079,4096
Total Exec Time,2.84649,4096
Memory Setup Time,2.7546,4096
Kernel Exec Time,0.006144,4096
Total Exec Time,2.89639,4096
Memory Setup Time,2.74443,4096
Kernel Exec Time,0.012513,4096
Total Exec Time,2.96612,4096
Memory Setup Time,2.84668,4096
Kernel Exec Time,0.009824,4096
Total Exec Time,2.83215,4096
Memory Setup Time,2.68204,4096
Kernel Exec Time,0.010209,4096
Total Exec Time,2.99996,4096
Memory Setup Time,2.849,4096
Kernel Exec Time,0.012737,4096
Total Exec Time,2.58907,4096
Memory Setup Time,2.52199,4096
Kernel Exec Time,0.006529,4096
Total Exec Time,2.98531,4096
Memory Setup Time,2.83347,4096
Kernel Exec Time,0.012415,4096
Total Exec Time,2.50935,4096
Memory Setup Time,2.44297,4096
Kernel Exec Time,0.006752,4096
Total Exec Time,2.74207,4096
Memory Setup Time,2.58213,4096
Kernel Exec Time,0.012543,4096
Total Exec Time,2.62248,4096
Memory Setup Time,2.55626,4096
Kernel Exec Time,0.006144,4096
Total Exec Time,2.6462,4096
Memory Setup Time,2.49395,4096
Kernel Exec Time,0.015808,4096
Total Exec Time,2.40597,4096
Memory Setup Time,2.34032,4096
Kernel Exec Time,0.006016,4096
Total Exec Time,2.76503,4096
Memory Setup Time,2.69942,4096
Kernel Exec Time,0.005472,4096
Total Exec Time,2.25548,4096
Memory Setup Time,2.19056,4096
Kernel Exec Time,0.0056,4096
Total Exec Time,2.64352,4096
Memory Setup Time,2.49133,4096
Kernel Exec Time,0.012288,4096
Total Exec Time,2.40315,4096
Memory Setup Time,2.3372,4096
Kernel Exec Time,0.006145,4096
Total Exec Time,2.70155,4096
Memory Setup Time,2.6344,4096
Kernel Exec Time,0.006113,4096
Total Exec Time,2.86097,4096
Memory Setup Time,2.70231,4096
Kernel Exec Time,0.012289,4096
Total Exec Time,2.90539,8192
Memory Setup Time,2.72203,8192
Kernel Exec Time,0.017024,8192
Total Exec Time,2.85543,8192
Memory Setup Time,2.78792,8192
Kernel Exec Time,0.006304,8192
Total Exec Time,3.05751,8192
Memory Setup Time,2.96369,8192
Kernel Exec Time,0.006145,8192
Total Exec Time,3.1865,8192
Memory Setup Time,3.09133,8192
Kernel Exec Time,0.004959,8192
Total Exec Time,3.54856,8192
Memory Setup Time,3.40043,8192
Kernel Exec Time,0.012415,8192
Total Exec Time,2.90766,8192
Memory Setup Time,2.84328,8192
Kernel Exec Time,0.006144,8192
Total Exec Time,2.98268,8192
Memory Setup Time,2.83213,8192
Kernel Exec Time,0.013727,8192
Total Exec Time,2.99894,8192
Memory Setup Time,2.91332,8192
Kernel Exec Time,0.006624,8192
Total Exec Time,2.72266,8192
Memory Setup Time,2.57171,8192
Kernel Exec Time,0.014015,8192
Total Exec Time,2.73824,8192
Memory Setup Time,2.67101,8192
Kernel Exec Time,0.006144,8192
Total Exec Time,2.73833,8192
Memory Setup Time,2.58651,8192
Kernel Exec Time,0.012033,8192
Total Exec Time,2.5879,8192
Memory Setup Time,2.52201,8192
Kernel Exec Time,0.006145,8192
Total Exec Time,2.71677,8192
Memory Setup Time,2.65186,8192
Kernel Exec Time,0.006144,8192
Total Exec Time,2.99114,8192
Memory Setup Time,2.84022,8192
Kernel Exec Time,0.012224,8192
Total Exec Time,2.76758,8192
Memory Setup Time,2.70203,8192
Kernel Exec Time,0.006016,8192
Total Exec Time,2.62545,8192
Memory Setup Time,2.55407,8192
Kernel Exec Time,0.006144,8192
Total Exec Time,2.989,8192
Memory Setup Time,2.82457,8192
Kernel Exec Time,0.012736,8192
Total Exec Time,3.01951,8192
Memory Setup Time,2.86817,8192
Kernel Exec Time,0.012992,8192
Total Exec Time,2.97156,8192
Memory Setup Time,2.82216,8192
Kernel Exec Time,0.012288,8192
Total Exec Time,3.04129,8192
Memory Setup Time,2.88998,8192
Kernel Exec Time,0.012289,8192
Total Exec Time,2.75437,8192
Memory Setup Time,2.69085,8192
Kernel Exec Time,0.005856,8192
Total Exec Time,2.93711,8192
Memory Setup Time,2.81662,8192
Kernel Exec Time,0.010176,8192
Total Exec Time,2.93023,8192
Memory Setup Time,2.79702,8192
Kernel Exec Time,0.006143,8192
Total Exec Time,2.85662,8192
Memory Setup Time,2.78407,8192
Kernel Exec Time,0.005855,8192
Total Exec Time,2.49934,8192
Memory Setup Time,2.43189,8192
Kernel Exec Time,0.006145,8192
Total Exec Time,2.61536,8192
Memory Setup Time,2.5502,8192
Kernel Exec Time,0.005985,8192
Total Exec Time,3.01827,8192
Memory Setup Time,2.89824,8192
Kernel Exec Time,0.010241,8192
Total Exec Time,2.56504,8192
Memory Setup Time,2.49299,8192
Kernel Exec Time,0.006144,8192
Total Exec Time,2.63345,8192
Memory Setup Time,2.48204,8192
Kernel Exec Time,0.014337,8192
Total Exec Time,3.08834,8192
Memory Setup Time,2.94141,8192
Kernel Exec Time,0.012352,8192
Total Exec Time,2.82414,16384
Memory Setup Time,2.75715,16384
Kernel Exec Time,0.006016,16384
Total Exec Time,2.94163,16384
Memory Setup Time,2.87573,16384
Kernel Exec Time,0.006144,16384
Total Exec Time,3.02626,16384
Memory Setup Time,2.87711,16384
Kernel Exec Time,0.011999,16384
Total Exec Time,2.83833,16384
Memory Setup Time,2.77263,16384
Kernel Exec Time,0.006495,16384
Total Exec Time,2.67423,16384
Memory Setup Time,2.60474,16384
Kernel Exec Time,0.006144,16384
Total Exec Time,2.80098,16384
Memory Setup Time,2.68903,16384
Kernel Exec Time,0.010207,16384
Total Exec Time,3.80185,16384
Memory Setup Time,3.73387,16384
Kernel Exec Time,0.006144,16384
Total Exec Time,2.64134,16384
Memory Setup Time,2.57383,16384
Kernel Exec Time,0.006143,16384
Total Exec Time,2.96369,16384
Memory Setup Time,2.77065,16384
Kernel Exec Time,0.017215,16384
Total Exec Time,2.57368,16384
Memory Setup Time,2.50847,16384
Kernel Exec Time,0.006143,16384
Total Exec Time,2.64951,16384
Memory Setup Time,2.58363,16384
Kernel Exec Time,0.005919,16384
Total Exec Time,2.96375,16384
Memory Setup Time,2.89783,16384
Kernel Exec Time,0.006144,16384
Total Exec Time,3.05805,16384
Memory Setup Time,2.90593,16384
Kernel Exec Time,0.012289,16384
Total Exec Time,3.06891,16384
Memory Setup Time,2.91808,16384
Kernel Exec Time,0.012287,16384
Total Exec Time,3.06952,16384
Memory Setup Time,2.92378,16384
Kernel Exec Time,0.01232,16384
Total Exec Time,2.76803,16384
Memory Setup Time,2.7026,16384
Kernel Exec Time,0.005921,16384
Total Exec Time,2.85562,16384
Memory Setup Time,2.78743,16384
Kernel Exec Time,0.006464,16384
Total Exec Time,2.92229,16384
Memory Setup Time,2.79776,16384
Kernel Exec Time,0.006145,16384
Total Exec Time,2.99503,16384
Memory Setup Time,2.84401,16384
Kernel Exec Time,0.012096,16384
Total Exec Time,4.20374,16384
Memory Setup Time,4.06937,16384
Kernel Exec Time,0.00736,16384
Total Exec Time,2.82247,16384
Memory Setup Time,2.75707,16384
Kernel Exec Time,0.005825,16384
Total Exec Time,2.71816,16384
Memory Setup Time,2.65269,16384
Kernel Exec Time,0.006144,16384
Total Exec Time,3.07929,16384
Memory Setup Time,2.92832,16384
Kernel Exec Time,0.012287,16384
Total Exec Time,2.90686,16384
Memory Setup Time,2.75412,16384
Kernel Exec Time,0.011904,16384
Total Exec Time,2.67312,16384
Memory Setup Time,2.6075,16384
Kernel Exec Time,0.005983,16384
Total Exec Time,2.87756,16384
Memory Setup Time,2.80612,16384
Kernel Exec Time,0.006144,16384
Total Exec Time,3.07256,16384
Memory Setup Time,2.9186,16384
Kernel Exec Time,0.012289,16384
Total Exec Time,2.65896,16384
Memory Setup Time,2.59105,16384
Kernel Exec Time,0.006176,16384
Total Exec Time,2.70301,16384
Memory Setup Time,2.63729,16384
Kernel Exec Time,0.006144,16384
Total Exec Time,4.32027,16384
Memory Setup Time,4.25639,16384
Kernel Exec Time,0.005856,16384
Total Exec Time,3.02652,32768
Memory Setup Time,2.87751,32768
Kernel Exec Time,0.013343,32768
Total Exec Time,3.79274,32768
Memory Setup Time,3.72829,32768
Kernel Exec Time,0.006048,32768
Total Exec Time,3.06562,32768
Memory Setup Time,2.92888,32768
Kernel Exec Time,0.010335,32768
Total Exec Time,3.03338,32768
Memory Setup Time,2.96579,32768
Kernel Exec Time,0.006144,32768
Total Exec Time,2.53894,32768
Memory Setup Time,2.46944,32768
Kernel Exec Time,0.006304,32768
Total Exec Time,3.26022,32768
Memory Setup Time,3.19254,32768
Kernel Exec Time,0.006112,32768
Total Exec Time,2.59168,32768
Memory Setup Time,2.52517,32768
Kernel Exec Time,0.006112,32768
Total Exec Time,3.18876,32768
Memory Setup Time,3.12303,32768
Kernel Exec Time,0.005951,32768
Total Exec Time,2.39148,32768
Memory Setup Time,2.32481,32768
Kernel Exec Time,0.006177,32768
Total Exec Time,2.40321,32768
Memory Setup Time,2.33646,32768
Kernel Exec Time,0.00592,32768
Total Exec Time,2.88935,32768
Memory Setup Time,2.73693,32768
Kernel Exec Time,0.012224,32768
Total Exec Time,2.6221,32768
Memory Setup Time,2.55599,32768
Kernel Exec Time,0.006401,32768
Total Exec Time,2.76142,32768
Memory Setup Time,2.69471,32768
Kernel Exec Time,0.006145,32768
Total Exec Time,4.21279,32768
Memory Setup Time,4.06039,32768
Kernel Exec Time,0.013441,32768
Total Exec Time,2.72657,32768
Memory Setup Time,2.57753,32768
Kernel Exec Time,0.012415,32768
Total Exec Time,2.8603,32768
Memory Setup Time,2.79528,32768
Kernel Exec Time,0.006145,32768
Total Exec Time,2.36352,32768
Memory Setup Time,2.29759,32768
Kernel Exec Time,0.006144,32768
Total Exec Time,2.37677,32768
Memory Setup Time,2.31276,32768
Kernel Exec Time,0.006143,32768
Total Exec Time,2.92172,32768
Memory Setup Time,2.77265,32768
Kernel Exec Time,0.012321,32768
Total Exec Time,3.08359,32768
Memory Setup Time,2.91946,32768
Kernel Exec Time,0.012415,32768
Total Exec Time,2.9506,32768
Memory Setup Time,2.83106,32768
Kernel Exec Time,0.00592,32768
Total Exec Time,2.59181,32768
Memory Setup Time,2.52489,32768
Kernel Exec Time,0.005888,32768
Total Exec Time,2.73074,32768
Memory Setup Time,2.58114,32768
Kernel Exec Time,0.012735,32768
Total Exec Time,2.95349,32768
Memory Setup Time,2.88627,32768
Kernel Exec Time,0.006464,32768
Total Exec Time,2.45055,32768
Memory Setup Time,2.38519,32768
Kernel Exec Time,0.006144,32768
Total Exec Time,3.05566,32768
Memory Setup Time,2.92623,32768
Kernel Exec Time,0.006144,32768
Total Exec Time,2.81589,32768
Memory Setup Time,2.72887,32768
Kernel Exec Time,0.004897,32768
Total Exec Time,2.5238,32768
Memory Setup Time,2.45856,32768
Kernel Exec Time,0.006144,32768
Total Exec Time,2.57187,32768
Memory Setup Time,2.50099,32768
Kernel Exec Time,0.006431,32768
Total Exec Time,2.54494,32768
Memory Setup Time,2.39654,32768
Kernel Exec Time,0.012448,32768
Total Exec Time,2.87471,65536
Memory Setup Time,2.72322,65536
Kernel Exec Time,0.013376,65536
Total Exec Time,2.64768,65536
Memory Setup Time,2.5817,65536
Kernel Exec Time,0.006145,65536
Total Exec Time,2.67941,65536
Memory Setup Time,2.61398,65536
Kernel Exec Time,0.006144,65536
Total Exec Time,3.02864,65536
Memory Setup Time,2.87887,65536
Kernel Exec Time,0.012352,65536
Total Exec Time,2.52906,65536
Memory Setup Time,2.46374,65536
Kernel Exec Time,0.006144,65536
Total Exec Time,2.53207,65536
Memory Setup Time,2.46049,65536
Kernel Exec Time,0.006143,65536
Total Exec Time,2.4006,65536
Memory Setup Time,2.33552,65536
Kernel Exec Time,0.005856,65536
Total Exec Time,2.89496,65536
Memory Setup Time,2.74469,65536
Kernel Exec Time,0.012225,65536
Total Exec Time,2.51697,65536
Memory Setup Time,2.44449,65536
Kernel Exec Time,0.006016,65536
Total Exec Time,2.9162,65536
Memory Setup Time,2.84865,65536
Kernel Exec Time,0.005856,65536
Total Exec Time,2.54826,65536
Memory Setup Time,2.48099,65536
Kernel Exec Time,0.006399,65536
Total Exec Time,2.68322,65536
Memory Setup Time,2.53233,65536
Kernel Exec Time,0.013664,65536
Total Exec Time,3.38033,65536
Memory Setup Time,3.31495,65536
Kernel Exec Time,0.006144,65536
Total Exec Time,3.03812,65536
Memory Setup Time,2.88936,65536
Kernel Exec Time,0.012289,65536
Total Exec Time,3.02986,65536
Memory Setup Time,2.95738,65536
Kernel Exec Time,0.006143,65536
Total Exec Time,2.88684,65536
Memory Setup Time,2.705,65536
Kernel Exec Time,0.014144,65536
Total Exec Time,2.90365,65536
Memory Setup Time,2.83862,65536
Kernel Exec Time,0.006144,65536
Total Exec Time,2.93597,65536
Memory Setup Time,2.78825,65536
Kernel Exec Time,0.005856,65536
Total Exec Time,2.80963,65536
Memory Setup Time,2.74434,65536
Kernel Exec Time,0.006112,65536
Total Exec Time,2.51174,65536
Memory Setup Time,2.4468,65536
Kernel Exec Time,0.005951,65536
Total Exec Time,3.04352,65536
Memory Setup Time,2.89378,65536
Kernel Exec Time,0.012352,65536
Total Exec Time,3.1712,65536
Memory Setup Time,3.01876,65536
Kernel Exec Time,0.012447,65536
Total Exec Time,3.09774,65536
Memory Setup Time,2.94851,65536
Kernel Exec Time,0.012384,65536
Total Exec Time,2.9281,65536
Memory Setup Time,2.85595,65536
Kernel Exec Time,0.006176,65536
Total Exec Time,3.01387,65536
Memory Setup Time,2.85639,65536
Kernel Exec Time,0.012415,65536
Total Exec Time,2.68834,65536
Memory Setup Time,2.62328,65536
Kernel Exec Time,0.006144,65536
Total Exec Time,2.93772,65536
Memory Setup Time,2.78809,65536
Kernel Exec Time,0.01232,65536
Total Exec Time,2.80743,65536
Memory Setup Time,2.74297,65536
Kernel Exec Time,0.006145,65536
Total Exec Time,3.09835,65536
Memory Setup Time,2.94128,65536
Kernel Exec Time,0.012289,65536
Total Exec Time,3.00292,65536
Memory Setup Time,2.84484,65536
Kernel Exec Time,0.013664,65536
Total Exec Time,2.55704,131072
Memory Setup Time,2.48809,131072
Kernel Exec Time,0.006143,131072
Total Exec Time,2.93702,131072
Memory Setup Time,2.78828,131072
Kernel Exec Time,0.013473,131072
Total Exec Time,2.89247,131072
Memory Setup Time,2.73404,131072
Kernel Exec Time,0.013952,131072
Total Exec Time,2.69296,131072
Memory Setup Time,2.62028,131072
Kernel Exec Time,0.006529,131072
Total Exec Time,3.30423,131072
Memory Setup Time,3.15467,131072
Kernel Exec Time,0.012096,131072
Total Exec Time,2.92802,131072
Memory Setup Time,2.86045,131072
Kernel Exec Time,0.006943,131072
Total Exec Time,3.82876,131072
Memory Setup Time,3.76405,131072
Kernel Exec Time,0.006304,131072
Total Exec Time,2.74075,131072
Memory Setup Time,2.67515,131072
Kernel Exec Time,0.006145,131072
Total Exec Time,2.67561,131072
Memory Setup Time,2.60968,131072
Kernel Exec Time,0.006144,131072
Total Exec Time,3.38859,131072
Memory Setup Time,3.23942,131072
Kernel Exec Time,0.012703,131072
Total Exec Time,2.794,131072
Memory Setup Time,2.72663,131072
Kernel Exec Time,0.006368,131072
Total Exec Time,2.96978,131072
Memory Setup Time,2.89714,131072
Kernel Exec Time,0.006624,131072
Total Exec Time,2.97722,131072
Memory Setup Time,2.81806,131072
Kernel Exec Time,0.012512,131072
Total Exec Time,2.7994,131072
Memory Setup Time,2.73307,131072
Kernel Exec Time,0.007296,131072
Total Exec Time,2.90289,131072
Memory Setup Time,2.83676,131072
Kernel Exec Time,0.006144,131072
Total Exec Time,2.72534,131072
Memory Setup Time,2.6591,131072
Kernel Exec Time,0.006143,131072
Total Exec Time,2.92454,131072
Memory Setup Time,2.7723,131072
Kernel Exec Time,0.012288,131072
Total Exec Time,2.95846,131072
Memory Setup Time,2.87481,131072
Kernel Exec Time,0.006145,131072
Total Exec Time,2.65374,131072
Memory Setup Time,2.58752,131072
Kernel Exec Time,0.006144,131072
